survey	data_release	source_name	schema_key
GALAH	Data Release 3	140609002601019	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601020	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601021	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601024	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601025	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601026	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601031	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601035	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601041	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601046	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601049	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601052	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601053	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601061	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601062	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601063	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601065	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601068	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601071	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601076	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601077	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601079	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601080	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601082	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601085	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601086	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601087	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601089	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601091	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601094	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601099	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601101	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601105	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601110	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601111	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601114	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601302	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601335	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601340	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601353	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601355	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601375	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601378	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601382	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601386	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601387	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601389	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601390	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601394	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601395	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601397	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601398	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609002601399	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101003	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101017	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101018	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101019	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101021	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101024	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101025	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101026	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101028	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101036	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101037	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101046	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101055	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101056	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101061	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101063	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101071	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101076	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101077	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101082	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101085	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101089	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101301	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101332	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101345	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101355	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101356	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101365	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101387	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609003101388	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707000601013	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707000601028	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707000601319	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707000601365	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101043	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101263	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101277	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101305	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101313	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101331	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707001101357	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609004301191	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609004301229	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140609004301281	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401001	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401017	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401018	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401021	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401022	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401038	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401053	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401065	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401072	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401079	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401095	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401107	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401113	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401149	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401218	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401285	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401328	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401371	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401393	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401395	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610004401396	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140610005701137	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140707004101302	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708004101313	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301033	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301034	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301069	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301097	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301160	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301170	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301202	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301284	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301316	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140708005301385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711004401182	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711004401198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711004401302	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711004401397	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901185	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901210	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901217	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901291	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901293	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901307	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901325	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901370	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140713001901399	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301122	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301185	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301205	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301224	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301285	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301317	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301339	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711001301384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140805000901023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711002401129	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140805000901143	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140711002401333	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101001	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101006	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101007	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101009	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101011	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101017	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101031	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101033	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101036	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101037	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101041	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101044	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101047	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101057	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101068	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101081	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101089	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101105	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101165	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101244	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101332	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101346	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101348	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101359	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101367	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101376	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101389	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808001101393	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140808004201232	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601025	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601051	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601096	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601238	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601387	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140809001601399	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140806004701064	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140806004701225	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140806004701399	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201014	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201015	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201032	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201034	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201040	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201046	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201057	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201077	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201082	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201091	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201093	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201101	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201114	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201115	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201135	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201140	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201267	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201331	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201335	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201336	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201345	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201359	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201369	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201372	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201387	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201392	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810002201395	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301052	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301069	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301161	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301166	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301258	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301259	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301283	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140810005301305	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002701065	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002701286	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002701312	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002701398	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824002501170	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824002501199	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824002501220	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001136	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001144	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001148	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001151	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001163	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001174	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001176	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001187	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001195	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003001198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003401196	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003401264	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003401331	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003401361	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801065	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801127	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801135	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801152	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801162	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801166	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801180	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801199	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801211	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801215	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801241	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427002801291	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501144	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501171	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501188	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501190	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501227	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901118	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901130	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901140	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003501244	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901166	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150606003901282	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150207002601083	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427003301396	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	141231003001076	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427003801036	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	141231003001224	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427003801126	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427003801127	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401131	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401132	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401133	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401134	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401135	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401136	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401142	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401144	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401147	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401152	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401153	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401154	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401155	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401157	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401158	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401159	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401160	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401162	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401163	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401164	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401165	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401166	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401170	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401174	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427003801317	galah.dr3.spectra.hermes.spectrum_1d
